Num_of_Loan,Payment_of_Min_Amount,Credit_History_Age,Num_Bank_Accounts,Delay_from_due_date,Changed_Credit_Limit,Monthly_Inhand_Salary,Num_Credit_Card,Amount_invested_monthly,Num_of_Delayed_Payment,Total_EMI_per_month,Payment_Behaviour,Age,Interest_Rate,Num_Credit_Inquiries,Outstanding_Debt,Credit_Mix,Annual_Income,Credit_Score
2,No,252,1,1,1.5,1574.2333333333331,3,60.54263905000733,10,17.109480302380938,Low_spent_Small_value_payments,31,5,3.0,1015.0,Missing,16490.8,0
-100,No,254,1,6,1.5,1574.2333333333331,3,73.49710082578092,10,17.109480302380938,Low_spent_Medium_value_payments,31,5,3.0,1015.0,Good,16490.8,0
2,No,219,1,6,1.5,1574.2333333333331,3,149.90384695043008,10,17.109480302380938,Low_spent_Small_value_payments,31,5,3.0,1015.0,Good,16490.8,0
2,No,256,1,6,1.5,1574.2333333333331,3,144.8904349268204,10,17.109480302380938,Low_spent_Small_value_payments,31,5,3.0,1015.0,Good,16490.8,0
2,No,257,1,6,2.5,1574.2333333333331,3,106.08395871333688,10,71581.0,!@9#%8,31,5,3.0,1015.0,Good,16490.8,0
3,No,251,7,7,5.22,7886.32,5,294.50030219463827,20,185.29590113113468,High_spent_Medium_value_payments,47,6,4.0,1484.37,Standard,98019.84,0
3,No,252,7,5,-0.7800000000000002,3093.745000000001,5,291.58861340332174,20,185.29590113113468,High_spent_Medium_value_payments,47,6,4.0,1484.37,Standard,98019.84,0
3,No,254,7,7,5.22,7886.32,5,135.92568154608836,21,185.29590113113468,High_spent_Medium_value_payments,47,6,5.0,1484.37,Standard,98019.84,0
3,No,256,7,2,5.22,7886.32,5,10000.0,20,185.29590113113468,High_spent_Medium_value_payments,47,6,5.0,1484.37,Standard,98019.84,1
-100,No,213,5,7,7.19,11045.26,5,344.40521012562346,4,177.893491710559,High_spent_Medium_value_payments,25,12,4.0,1381.1,Good,131931.12,0
2,No,216,5,7,3.19,11045.26,5,548.5953217705105,3,177.893491710559,Low_spent_Medium_value_payments,25,12,4.0,1381.1,Good,131931.12,0
2,No,218,5,7,3.19,11045.26,5,908.2626376358417,3,177.893491710559,Low_spent_Small_value_payments,26,12,6.0,1381.1,Good,131931.12,0
2,No,219,5,12,3.19,11045.26,5,10000.0,3,177.893491710559,Low_spent_Medium_value_payments,26,12,6.0,1381.1,Good,131931.12,0
6,Yes,70,9,37,3.59,926.2841666666668,7,107.44623303789427,23,29.33729855354037,Low_spent_Small_value_payments,30,15,363.0,1418.45,Bad,8151.41,0
6,Yes,219,9,38,3.59,926.2841666666668,7,89.30513847789373,23,29.33729855354037,!@9#%8,30,15,9.0,1418.45,Bad,8151.41,0
6,Yes,72,9,38,3.59,926.2841666666668,7,53.45632560165426,23,29.33729855354037,Low_spent_Medium_value_payments,30,15,9.0,1418.45,Missing,8151.41,1
6,Yes,73,9,40,0.5899999999999999,926.2841666666668,7,46.62108568099495,20,29.33729855354037,Low_spent_Small_value_payments,31,15,1866.0,1418.45,Bad,8151.41,1
6,Yes,74,9,38,0.5899999999999999,926.2841666666668,7,56.5633002353318,3200,29.33729855354037,Low_spent_Medium_value_payments,31,15,9.0,1418.45,Missing,8151.41,1
6,Missing,75,9,38,-1.41,926.2841666666668,7,34.34489643418384,23,29.33729855354037,Low_spent_Small_value_payments,31,15,9.0,1418.45,Missing,8151.41,1
6,Yes,77,9,43,3.59,926.2841666666668,7,16.47571944852832,23,29.33729855354037,High_spent_Large_value_payments,31,15,9.0,1418.45,Bad,8151.41,0
4,Yes,251,3,7,9.12,3552.145,6,210.99452589206052,13,126.79792350250727,Low_spent_Small_value_payments,18,15,6.0,1372.21,Standard,40009.74,0
4,Yes,253,3,7,9.12,3552.145,6,135.92568154608836,11,126.79792350250727,Low_spent_Large_value_payments,18,15,6.0,1372.21,Standard,40009.74,0
4,Yes,254,3,12,9.12,3552.145,6,100.60825790970097,13,126.79792350250727,Low_spent_Large_value_payments,18,15,6.0,1372.21,Standard,40009.74,0
4,Missing,256,3,7,9.12,3552.145,6,132.75658181440613,12,126.79792350250727,High_spent_Small_value_payments,18,15,6.0,1372.21,Missing,40009.74,0
4,No,189,2,12,3.27,1201.0166666666669,6,101.58320358679498,-1,30.02712483094223,Low_spent_Medium_value_payments,37,7,3.0,1478.53,Good,15432.2,0
4,Missing,190,2,10,-1.73,1201.0166666666669,6,44.940251579630406,2,30.02712483094223,Low_spent_Small_value_payments,-500,7,3.0,1478.53,Good,15432.2,0
4,No,191,2,10,3.27,1201.0166666666669,6,10000.0,0,30.02712483094223,Low_spent_Small_value_payments,37,7,3.0,1478.53,Good,15432.2,0
4,No,192,2,12,3.27,1201.0166666666669,6,86.19952699770077,-2,30.02712483094223,Low_spent_Small_value_payments,37,7,3.0,1478.53,Missing,15432.2,0
4,No,194,2,10,3.27,1201.0166666666669,6,126.29107171856054,2,30.02712483094223,Low_spent_Small_value_payments,37,7,3.0,1478.53,Good,15432.2,0
4,No,195,2,10,3.27,1201.0166666666669,6,48.83361394997275,-3,30.02712483094223,High_spent_Medium_value_payments,37,7,3.0,1478.53,Good,15432.2,0
4,No,196,2,12,3.27,1201.0166666666669,6,80.85302996278564,3,30.02712483094223,Low_spent_Medium_value_payments,37,7,3.0,1478.53,Missing,15432.2,0
6,Yes,175,8,27,5.24,1738.0166666666669,7,57.39456619147307,8,76.60697244447836,High_spent_Medium_value_payments,15,12,4.0,718.42,Standard,24444.2,0
6,Yes,178,8,28,8.24,1738.0166666666669,756,38.41134860122192,8,76.60697244447836,High_spent_Large_value_payments,15,12,9.0,718.42,Standard,24444.2,0
6,Yes,180,8,27,8.24,1738.0166666666669,7,20.940891279270573,10,76.60697244447836,!@9#%8,16,12,1864.0,718.42,Standard,24444.2,0
6,Yes,181,8,27,8.24,1738.0166666666669,7,70.25275754447499,8,76.60697244447836,High_spent_Small_value_payments,16,12,9.0,718.42,Standard,24444.2,0
2,No,244,1,16,4.779999999999999,9142.19,7,241.54816496751164,4,128.76240998659216,High_spent_Medium_value_payments,18,10,2.0,937.74,Good,107774.28,0
2,No,246,338,14,2.78,9142.19,310,380.66016079816086,6,128.76240998659216,High_spent_Medium_value_payments,18,10,2.0,937.74,Good,107774.28,0
2,Missing,247,1,14,2.78,9142.19,7,894.6604682869223,14,128.76240998659216,Low_spent_Small_value_payments,18,10,2.0,937.74,Missing,107774.28,0
2,No,248,1,12,2.78,3093.745000000001,7,135.92568154608836,6,128.76240998659216,High_spent_Large_value_payments,18,10,2.0,937.74,Good,107774.28,0
2,No,249,1,14,2.78,9142.19,7,247.7369590706817,6,128.76240998659216,Low_spent_Large_value_payments,18,10,2.0,937.74,Good,107774.28,0
4,No,219,8,10,7.38,1229.5120833333335,4,11.244409797964856,17,22.191086294212127,High_spent_Large_value_payments,35,11,0.0,403.13,Good,11586.145,0
4,Missing,314,8,5,7.38,1229.5120833333335,4,106.45804825589016,15,22.191086294212127,Low_spent_Small_value_payments,35,11,0.0,403.13,Good,11586.145,0
-100,No,315,942,10,4.38,1229.5120833333335,4,10000.0,17,22.191086294212127,High_spent_Small_value_payments,35,11,0.0,403.13,Good,11586.145,0
4,No,219,8,5,12.38,1229.5120833333335,4,90.7303312685336,14,22.191086294212127,Low_spent_Small_value_payments,35,11,0.0,403.13,Missing,11586.145,0
4,No,319,8,11,7.38,3093.745000000001,4,112.61319731444225,18,22.191086294212127,!@9#%8,35,11,0.0,403.13,Good,11586.145,0
-100,No,219,8,10,7.38,3093.745000000001,4,15.657366398307026,17,22.191086294212127,High_spent_Medium_value_payments,35,11,0.0,403.13,Good,11586.145,0
3,Yes,187,4,7,11.44,3043.151666666666,4,104.72750905340357,8,87.1464121582284,Low_spent_Medium_value_payments,25,9,6.0,1821.39,Missing,37909.82,1
3,Yes,188,4,8,11.44,3043.151666666666,4,281.2490982440888,8,87.1464121582284,Low_spent_Small_value_payments,25,9,6.0,1821.39,Standard,37909.82,1
3,Yes,189,4,7,11.44,3043.151666666666,4,267.9393764229864,9,87.1464121582284,!@9#%8,25,9,6.0,1821.39,Missing,37909.82,1
3,Yes,190,4,7,11.44,3093.745000000001,4,189.21724230140387,14,87.1464121582284,Low_spent_Large_value_payments,25,9,6.0,1821.39,Missing,2526215.0,0
3,Yes,191,4,7,9.4,3093.745000000001,4,128.65386919629574,9,87.1464121582284,High_spent_Medium_value_payments,25,9,6.0,1821.39,Standard,37909.82,0
3,Yes,193,4,11,10.44,3043.151666666666,4,135.76717242535975,14,87.1464121582284,Low_spent_Large_value_payments,25,9,6.0,1821.39,Standard,37909.82,1
3,Yes,194,4,7,11.44,3043.151666666666,4,184.3189718757384,10,87.1464121582284,Low_spent_Medium_value_payments,25,9,6.0,1821.39,Standard,37909.82,1
5,Yes,134,8,24,11.81,1537.68,4,135.92568154608836,17,46.9316188847674,!@9#%8,18,32,7.0,2090.46,Standard,19856.16,1
5,Yes,219,8,24,10.81,1537.68,4,47.52748156132792,17,46.9316188847674,High_spent_Medium_value_payments,18,32,7.0,2090.46,Standard,19856.16,0
5,Yes,138,8,27,10.81,1537.68,4,24.544374759404302,17,46.9316188847674,!@9#%8,19,32,7.0,2090.46,Standard,19856.16,1
5,Yes,139,8,26,10.81,1537.68,4,30.484296416303696,17,46.9316188847674,High_spent_Medium_value_payments,19,32,7.0,2090.46,Standard,19856.16,1
5,Yes,141,8,24,10.81,1537.68,4,28.6709422365618,663,46.9316188847674,High_spent_Large_value_payments,19,32,7.0,2090.46,Standard,19856.16,1
5,Yes,169,10,50,13.79,3024.985,5,326.8957593940952,21,111.4227017745117,Low_spent_Small_value_payments,24,32,7.0,2545.0,Bad,33119.82,0
5,Missing,170,10,50,15.79,3093.745000000001,5,170.99379382817048,21,111.4227017745117,Low_spent_Small_value_payments,25,32,7.0,2545.0,Bad,33119.82,1
5,Missing,171,10,50,9.4,3024.985,5,286.38164846449064,23,111.4227017745117,Low_spent_Medium_value_payments,25,32,10.0,2545.0,Bad,33119.82,1
5,Yes,172,10,50,19.79,3024.985,5,23.69519321473104,21,111.4227017745117,High_spent_Large_value_payments,25,32,10.0,2545.0,Bad,33119.82,0
5,Yes,173,10,49,15.79,3024.985,5,37.625632104196015,21,111.4227017745117,High_spent_Medium_value_payments,25,32,10.0,2545.0,Bad,33119.82,0
5,Yes,219,10,50,16.79,3024.985,5,80.738305730404,21,111.4227017745117,!@9#%8,25,32,10.0,2545.0,Bad,33119.82,0
7,Yes,56,8,57,2.73,2329.7466666666664,7,73.50443728148852,22,181.1676325870016,High_spent_Medium_value_payments,33,30,11.0,3424.6,Bad,31400.96,1
7,Yes,59,8,57,2.73,2329.7466666666664,7,71.23996501052035,21,181.1676325870016,Low_spent_Large_value_payments,33,30,11.0,3424.6,Missing,31400.96,0
7,Yes,60,8,57,2.73,2329.7466666666664,7,56.89707007917004,20,181.1676325870016,High_spent_Medium_value_payments,33,30,13.0,3424.6,Bad,31400.96,1
7,Missing,62,8,57,2.73,2329.7466666666664,7,197.2197086101328,22,181.1676325870016,Low_spent_Small_value_payments,33,30,13.0,3424.6,Bad,31400.96,1
7,Yes,63,8,57,2.73,2329.7466666666664,7,182.67117722474944,24,181.1676325870016,Low_spent_Medium_value_payments,33,30,13.0,3424.6,Bad,31400.96,1
1,No,219,5,17,4.6,2057.541666666667,5,30.90276178213508,16,18.66976844009688,High_spent_Large_value_payments,25,3,3.0,57.27,Standard,24342.5,0
1,No,336,5,12,7.6,2057.541666666667,5,129.2978357162397,16,18.66976844009688,High_spent_Small_value_payments,25,3,6.0,57.27,Standard,24342.5,0
1,No,337,5,17,1.5999999999999996,2057.541666666667,5,133.03648930561593,14,18.66976844009688,Low_spent_Medium_value_payments,26,3,3.0,57.27,Standard,24342.5,1
1,No,338,5,17,4.6,2057.541666666667,5,56.89225360583286,17,18.66976844009688,Low_spent_Large_value_payments,26,3,3.0,57.27,Standard,24342.5,1
1,No,219,170,17,4.6,2057.541666666667,5,92.1828493034688,14,18.66976844009688,Low_spent_Small_value_payments,26,3,3.0,57.27,Standard,24342.5,0
1,No,341,5,17,0.5999999999999996,2057.541666666667,5,99.607761881084,16,18.66976844009688,!@9#%8,26,3,3.0,57.27,Standard,24342.5,1
2,No,280,7,10,1.25,5727.901666666668,6,264.0289610798368,10,71.66882169265726,Low_spent_Large_value_payments,42,13,4.0,1169.99,Standard,70078.82,0
2,No,282,7,10,1.25,5727.901666666668,6,145.88111127758097,9,71.66882169265726,High_spent_Large_value_payments,42,13,4.0,1169.99,Standard,70078.82,0
2,No,283,7,9,1.25,5727.901666666668,6,43.93323428288208,13,71.66882169265726,High_spent_Large_value_payments,42,13,4.0,1169.99,Standard,70078.82,0
2,No,284,7,10,1.25,3093.745000000001,6,64.46981812962302,10,71.66882169265726,High_spent_Medium_value_payments,42,13,4.0,1169.99,Standard,70078.82,0
2,No,285,7,10,1.25,5727.901666666668,6,81.08980619431166,10,71.66882169265726,High_spent_Medium_value_payments,42,13,4.0,1169.99,Standard,70078.82,0
2,No,286,7,10,7.25,5727.901666666668,6,94.21497539581834,8,71.66882169265726,High_spent_Large_value_payments,43,13,4.0,1169.99,Missing,70078.82,0
2,No,287,7,10,1.25,5727.901666666668,6,10000.0,10,71.66882169265726,High_spent_Small_value_payments,43,13,4.0,1169.99,Standard,70078.82,0
9,Yes,166,9,58,1.05,4997.53,7,216.583807190171,20,339.97158180105623,High_spent_Small_value_payments,25,19,8.0,2892.91,Missing,62214.36,1
9,Yes,167,9,57,1.05,3093.745000000001,7,646.1853598584526,17,339.97158180105623,Low_spent_Small_value_payments,25,19,8.0,2892.91,Bad,62214.36,1
9,Yes,168,9,56,1.05,4997.53,7,97.6569704813773,17,339.97158180105623,High_spent_Medium_value_payments,25,19,8.0,2892.91,Missing,62214.36,1
9,Missing,169,9,56,4.05,3093.745000000001,7,111.57887811922188,17,339.97158180105623,High_spent_Medium_value_payments,25,19,11.0,2892.91,Bad,62214.36,0
9,Yes,170,9,56,1.05,4997.53,7,182.552411002076,14,339.97158180105623,High_spent_Medium_value_payments,25,19,11.0,2892.91,Bad,62214.36,1
9,Yes,171,9,56,1.05,4997.53,7,191.274109140058,17,339.97158180105623,High_spent_Medium_value_payments,25,19,11.0,2892.91,Bad,62214.36,1
9,Yes,172,9,56,1.05,3093.745000000001,7,63.42230614580147,17,339.97158180105623,High_spent_Medium_value_payments,25,19,11.0,2892.91,Bad,62214.36,1
2,Missing,338,6,23,17.7,3093.745000000001,5,105.3045677738152,14,106.59293418922586,High_spent_Medium_value_payments,35,7,6.0,858.85,Standard,67412.2,0
2,Missing,339,6,23,17.7,3093.745000000001,5,577.1710317353702,14,106.59293418922586,!@9#%8,35,7,6.0,858.85,Standard,67412.2,0
-100,Yes,340,6,28,17.7,5911.6833333333325,5,611.3415458558004,17,106.59293418922586,Low_spent_Small_value_payments,35,7,6.0,858.85,Standard,67412.2,0
2,Yes,342,6,23,23.7,5911.6833333333325,5,233.84493783897616,14,106.59293418922586,Low_spent_Medium_value_payments,36,7,6.0,858.85,Standard,67412.2,0
2,Yes,344,6,23,19.7,5911.6833333333325,5,359.2283125909259,12,106.59293418922586,Low_spent_Large_value_payments,36,7,9.0,858.85,Standard,67412.2,0
2,Yes,345,6,23,18.7,5911.6833333333325,5,10000.0,14,106.59293418922586,High_spent_Medium_value_payments,36,7,9.0,858.85,Standard,67412.2,0
3,No,273,6,9,7.77,9031.78,4,483.52404785345664,9,207.77772889476967,Low_spent_Large_value_payments,35,7,0.0,815.62,Standard,107289.36000000002,0
3,No,274,6,9,7.77,9031.78,4,92.23341367557217,2185,207.77772889476967,High_spent_Large_value_payments,36,7,0.0,815.62,Standard,107289.36000000002,0
3,No,275,6,9,7.77,9031.78,4,410.6082342358207,11,207.77772889476967,High_spent_Small_value_payments,36,7,0.0,815.62,Standard,107289.36000000002,0
3,No,276,6,12,7.77,9031.78,4,10000.0,9,207.77772889476967,High_spent_Medium_value_payments,36,7,0.0,815.62,Standard,107289.36000000002,0
3,Missing,277,6,9,7.77,9031.78,4,597.990922018955,12,207.77772889476967,Low_spent_Medium_value_payments,36,7,0.0,815.62,Standard,107289.36000000002,0
3,No,278,6,9,7.77,9031.78,4,92.94824525181716,9,207.77772889476967,High_spent_Large_value_payments,36,7,5.0,815.62,Standard,107289.36000000002,0
3,No,279,6,9,7.77,9031.78,4,775.0864123247052,9,207.77772889476967,Low_spent_Medium_value_payments,36,7,5.0,815.62,Standard,107289.36000000002,0
3,Missing,219,6,9,7.77,9031.78,4,59.669931638722325,9,207.77772889476967,High_spent_Large_value_payments,36,7,5.0,815.62,Missing,107289.36000000002,0
7,Yes,203,6,60,1.61,3093.745000000001,7,85.29177496416551,22,53.55003158035459,High_spent_Small_value_payments,26,32,12.0,1286.9,Missing,14406.71,1
7,Yes,219,6,62,1.61,1236.559166666667,7,114.0779917870344,21,53.55003158035459,Low_spent_Small_value_payments,26,32,14.0,1286.9,Bad,14406.71,1
7,Yes,206,6,62,-3.39,1236.559166666667,7,125.65879667850804,21,53.55003158035459,Low_spent_Small_value_payments,26,32,6.0,1286.9,Bad,14406.71,1
7,Yes,210,6,67,1.61,1236.559166666667,7,119.52863568006552,21,53.55003158035459,Low_spent_Small_value_payments,26,32,14.0,1286.9,Bad,14406.71,1
-100,Missing,266,2,7,9.46,1330.9229166666669,7,153.55325554354468,14,57.80181332894509,Low_spent_Small_value_payments,26,4,0.0,183.15,Missing,18743.075,0
4,No,267,2,7,9.46,1330.9229166666669,7,151.02718772022868,11,57.80181332894509,Low_spent_Small_value_payments,26,4,0.0,183.15,Good,18743.075,0
4,No,268,2,11,9.46,1330.9229166666669,7,142.89924743636269,12,57.80181332894509,Low_spent_Small_value_payments,26,4,0.0,183.15,Good,18743.075,0
4,No,269,2,7,9.46,3093.745000000001,7,29.009237601717626,15,57.80181332894509,High_spent_Small_value_payments,26,4,0.0,183.15,Missing,18743.075,0
4,No,270,2,7,9.46,1330.9229166666669,7,72.23327079117024,12,57.80181332894509,Low_spent_Small_value_payments,27,4,0.0,183.15,Good,18743.075,0
4,No,219,2,7,9.46,1330.9229166666669,7,140.07549556113565,12,57.80181332894509,Low_spent_Small_value_payments,27,4,0.0,183.15,Good,18743.075,0
2,Yes,88,9,49,0.71,657.7674999999998,10,23.43390411315391,16,14.67929122612698,Low_spent_Medium_value_payments,28,22,10.0,2106.7,Missing,10401.21,1
2,Yes,89,9,49,0.71,3093.745000000001,10,48.19982511467958,16,14.67929122612698,Low_spent_Medium_value_payments,28,22,10.0,2106.7,Bad,10401.21,1
2,Yes,90,9,49,0.71,657.7674999999998,10,27.79679177885164,16,14.67929122612698,!@9#%8,28,22,10.0,2106.7,Bad,10401.21,1
2,Yes,92,9,49,0.71,657.7674999999998,10,53.57910787181007,16,14.67929122612698,Low_spent_Small_value_payments,28,22,15.0,2106.7,Bad,10401.21,1
2,Yes,93,9,49,1.71,657.7674999999998,10,53.599619712345046,14,14.67929122612698,Low_spent_Medium_value_payments,29,22,15.0,2106.7,Bad,10401.21,1
2,Yes,94,9,49,0.71,657.7674999999998,10,12.96894399970268,19,14.67929122612698,High_spent_Large_value_payments,29,22,15.0,2106.7,Bad,10401.21,0
2,Yes,95,9,49,0.71,657.7674999999998,10,64.40848424709874,16,14574.0,Low_spent_Medium_value_payments,29,22,15.0,2106.7,Bad,10401.21,0
-100,Yes,293,5,22,3.87,7412.3425,3,505.9220706725528,13,238.89584779309124,Low_spent_Large_value_payments,37,20,2.0,1174.21,Missing,90160.11,0
4,Yes,297,5,17,3.87,7412.3425,3,147.5323125437278,16,238.89584779309124,High_spent_Large_value_payments,37,20,2.0,1174.21,Standard,90160.11,0
1,No,225,4,3,2.07,7304.665,4,482.3243904596056,14,3346.0,Low_spent_Small_value_payments,39,9,4.0,641.33,Good,84355.98,0
1,No,226,4,3,2.07,7304.665,4,135.92568154608836,14,46.3502690512575,!@9#%8,39,9,4.0,641.33,Good,84355.98,0
1,No,227,4,-2,2.07,7304.665,4,699.6554316519348,4,46.3502690512575,Low_spent_Medium_value_payments,39,9,4.0,641.33,Good,84355.98,0
1,Missing,219,4,3,2.07,3093.745000000001,4,298.69626429721734,3,46.3502690512575,High_spent_Small_value_payments,39,9,4.0,641.33,Good,84355.98,0
1,No,229,4,3,2.07,7304.665,4,616.2836274049585,3,46.3502690512575,Low_spent_Medium_value_payments,39,9,8.0,641.33,Good,84355.98,0
1,No,230,4,-2,2.07,7304.665,4,415.86176637766073,3,46.3502690512575,Low_spent_Medium_value_payments,39,9,8.0,641.33,Missing,84355.98,0
5,Yes,164,9,39,26.22,567.7979166666668,10,31.922507016373,16,33.49243443493447,Low_spent_Small_value_payments,17,26,15.0,3848.3,Bad,10389.575,0
5,Yes,166,1295,39,29.22,567.7979166666668,10,57.3861744053426,14,33.49243443493447,Low_spent_Small_value_payments,17,26,15.0,3848.3,Bad,10389.575,0
5,Missing,167,9,39,26.22,567.7979166666668,10,74.21549715058553,16,33.49243443493447,!@9#%8,17,26,15.0,3848.3,Bad,10389.575,0
5,Yes,169,9,41,26.22,567.7979166666668,10,12.60430621013268,16,33.49243443493447,!@9#%8,-500,26,15.0,3848.3,Bad,10389.575,0
5,Yes,170,9,39,26.22,567.7979166666668,10,32.27363022248409,16,33.49243443493447,Low_spent_Small_value_payments,17,26,15.0,3848.3,Bad,7804958.0,0
6,Yes,238,7,27,11.32,3093.745000000001,3,140.9114031438438,15,137.64230965321966,!@9#%8,41,17,11.0,2600.88,Standard,41600.34,1
6,Yes,240,7,27,11.32,3507.695,3,113.16135160611428,13,137.64230965321966,High_spent_Medium_value_payments,41,17,11.0,2600.88,Missing,41600.34,1
6,Yes,219,7,27,11.32,3507.695,3,138.99126733612854,12,137.64230965321966,High_spent_Small_value_payments,41,17,11.0,2600.88,Standard,41600.34,1
-100,Yes,219,7,28,11.32,3507.695,1016,10000.0,12,137.64230965321966,Low_spent_Small_value_payments,41,17,11.0,2600.88,Standard,41600.34,1
6,Yes,243,7,27,11.32,3093.745000000001,3,74.94576800120741,12,137.64230965321966,High_spent_Large_value_payments,41,17,11.0,2600.88,Standard,41600.34,1
6,Yes,244,7,27,11.32,3507.695,3,169.0000479400997,10,137.64230965321966,Low_spent_Medium_value_payments,41,17,11.0,2600.88,Standard,41600.34,1
5,Yes,219,8,18,18.37,1155.2408333333333,5,123.29167438427648,14,53.14898590851489,Low_spent_Small_value_payments,23,5,7.0,1453.95,Standard,14114.89,0
5,Yes,126,8,18,18.37,1155.2408333333333,5,61.12250018247363,14,53.14898590851489,Low_spent_Small_value_payments,23,5,7.0,1453.95,Missing,14114.89,0
5,Yes,127,8,18,18.37,3093.745000000001,5,119.64073792766548,14,53.14898590851489,Low_spent_Medium_value_payments,23,5,7.0,1453.95,Standard,14114.89,0
5,Yes,129,8,18,18.37,1155.2408333333333,5,86.79793492514865,14,53.14898590851489,Low_spent_Small_value_payments,24,5,7.0,1453.95,Standard,14114.89,0
5,Yes,130,8,18,18.37,1155.2408333333333,5,60.943494072152326,14,53.14898590851489,Low_spent_Medium_value_payments,24,5,7.0,1453.95,Missing,14114.89,0
5,Yes,132,8,16,18.37,1155.2408333333333,5,122.8617238100408,14,53.14898590851489,Low_spent_Small_value_payments,24,5,7.0,1453.95,Standard,14114.89,0
